,economy,GDP per capita (current US$),"Government expenditure on education, total (% of government expenditure)",Current health expenditure (% of GDP),Gini index,"Life expectancy at birth, total (years)",year,region,ncomelvl,incomelvl
2493,MWI,529.5133440206,16.5964698791504,6.89776182,,61.651,2014,SSF,,LIC
2494,MWI,539.605363240686,21.7978992462158,6.62879086,,62.324,2015,SSF,,LIC
2495,MWI,450.506105510719,17.1988105773926,7.72703791,44.7,63.163,2016,SSF,,LIC
2496,MWI,495.769683367165,14.3444204330444,7.58438921,,63.914,2017,SSF,,LIC
2497,MWI,533.203173686705,15.8293504714966,6.88249922,,64.464,2018,SSF,,LIC
2498,MWI,580.889816066776,,6.37021732,38.5,64.995,2019,SSF,,LIC
2499,MWI,602.507478176106,20.1574484055989,7.17979383,,65.216,2020,SSF,,LIC
2500,MWI,617.447520802454,17.5594096480172,7.62815809,,64.782,2021,SSF,,LIC
2501,MWI,604.269751184515,,6.50023508,,66.037,2022,SSF,,LIC
2502,MWI,602.343619809252,16.0,,,67.353,2023,SSF,,LIC
2503,MWI,508.371273531708,16.0,,,,2024,SSF,,LIC
2504,MYS,8899.34505544675,18.4062309265137,3.16474271,,75.376,2010,EAS,,UMC
2505,MYS,10217.1068585031,20.9770202636719,3.31451917,43.9,75.488,2011,EAS,,UMC
2506,MYS,10600.5744240026,19.8511600494385,3.45786357,,75.552,2012,EAS,,UMC
2507,MYS,10713.6407638899,19.454309463501,3.51276922,41.3,75.464,2013,EAS,,UMC
2508,MYS,11013.3107334403,19.8005599975586,3.71036959,,75.345,2014,EAS,,UMC
2509,MYS,9648.6797937523,19.8107299804688,3.82201481,41.1,75.288,2015,EAS,,UMC
2510,MYS,9476.53409809923,20.7891407012939,3.70085335,,75.371,2016,EAS,,UMC
2511,MYS,9862.54806612235,21.2099094390869,3.71472311,,75.542,2017,EAS,,UMC
2512,MYS,10901.8019954421,19.6432590484619,3.75944281,41.2,75.734,2018,EAS,,UMC
2513,MYS,10920.191763972,17.6363105773926,3.83991051,,75.9,2019,EAS,,UMC
2514,MYS,9957.52626697613,15.6218795776367,4.08254337,,76.057,2020,EAS,,UMC
2515,MYS,10903.1116425938,20.4625782848639,4.37382412,40.7,73.917,2021,EAS,,UMC
2516,MYS,11748.0919307944,20.1496790295371,3.90591931,,75.444,2022,EAS,,UMC
2517,MYS,11379.0851923557,14.1005201339722,,,76.657,2023,EAS,,UMC
2518,MYS,11867.2586435443,,,,,2024,EAS,,UMC
2534,NAM,5418.21633365814,26.1235103607178,9.72781372,,56.093,2010,SSF,,LMC
2535,NAM,5834.7917675794,24.3988119792883,9.83193302,,56.647,2011,SSF,,LMC
2536,NAM,5942.64680978673,22.9973701430944,9.26659298,,57.733,2012,SSF,,LMC
2537,NAM,5346.62131149967,24.0999899467437,9.06448746,,58.468,2013,SSF,,LMC
2538,NAM,5378.32326241205,23.9580697431415,8.4089098,,59.311,2014,SSF,,LMC
2539,NAM,4774.10650865775,22.5713324213245,9.98109627,59.1,60.008,2015,SSF,,LMC
2540,NAM,4395.68776162376,23.939195265305,9.3223238,,60.81,2016,SSF,,LMC
2541,NAM,5143.96072323076,24.6740260211548,8.72573948,,61.661,2017,SSF,,LMC
2542,NAM,5308.60813408705,23.3243031824199,8.28609943,,62.579,2018,SSF,,LMC
2543,NAM,4731.9210318831,29.0561956742295,8.39904404,,63.546,2019,SSF,,LMC
2544,NAM,3878.58982993966,24.9413806405673,8.88723373,,64.071,2020,SSF,,LMC
2545,NAM,4412.8355693052,25.1354889753457,9.33766365,,60.85,2021,SSF,,LMC
2546,NAM,4349.79908493314,24.7069207267821,9.29635525,,64.19,2022,SSF,,LMC
2547,NAM,4187.60500350786,,,,67.385,2023,SSF,,LMC
2548,NAM,4413.1274418646,25.0516175441878,,,,2024,SSF,,LMC
2549,NCL,35798.9084757829,,,,75.992,2010,EAS,,HIC
2550,NCL,38835.9401851385,,,,76.315,2011,EAS,,HIC
2551,NCL,35559.5672006157,,,,76.615,2012,EAS,,HIC
2552,NCL,36671.1566752621,,,,76.867,2013,EAS,,HIC
2553,NCL,37816.9558599295,,,,77.053,2014,EAS,,HIC
2554,NCL,30858.7237060533,,,,77.206,2015,EAS,,HIC
2555,NCL,30782.8544433514,,,,77.359,2016,EAS,,HIC
2556,NCL,32354.7102832901,,,,77.504,2017,EAS,,HIC
2557,NCL,34902.8968780031,,,,77.557,2018,EAS,,HIC
2558,NCL,33411.3358835672,,,,77.262,2019,EAS,,HIC
2559,NCL,33270.330597637,,,,77.049,2020,EAS,,HIC
2560,NCL,35311.5543551452,,,,77.113,2021,EAS,,HIC
2561,NCL,33516.363085906,,,,77.698,2022,EAS,,HIC
2562,NCL,,,,,78.766,2023,EAS,,HIC
2563,NER,474.425692340831,19.0896492004394,5.02160501,,57.08,2010,SSF,,LIC
2564,NER,510.75956176268,20.1165199279785,4.87323856,31.5,57.6,2011,SSF,,LIC
2565,NER,528.510104469655,19.1920204162598,4.30732679,,57.987,2012,SSF,,LIC
2566,NER,552.103334363117,18.0767002105713,4.46636009,,58.364,2013,SSF,,LIC
2567,NER,565.30989731175,21.6615009307861,4.45377159,34.3,58.693,2014,SSF,,LIC
2568,NER,485.662574175279,18.5121898651123,5.34745932,,58.85,2015,SSF,,LIC
2569,NER,502.706475406446,15.3471603393555,4.53239059,,59.228,2016,SSF,,LIC
2570,NER,521.804130023434,13.2151603698731,5.57609606,,59.524,2017,SSF,,LIC
2571,NER,578.568035680892,16.3399696350098,5.30310822,37.3,59.765,2018,SSF,,LIC
2572,NER,561.691304349698,13.0128054328601,5.66642094,,60.031,2019,SSF,,LIC
2573,NER,579.512495758236,13.3325398458385,6.17007589,,59.89,2020,SSF,,LIC
2574,NER,608.722439593808,11.9526160596537,5.81452751,32.9,59.542,2021,SSF,,LIC
2575,NER,609.745147661683,12.3714513252292,4.35259724,,60.398,2022,SSF,,LIC
2576,NER,638.336080723299,12.8069746044599,,,61.183,2023,SSF,,LIC
2577,NER,722.748650326257,,,,,2024,SSF,,LIC
2578,NGA,2202.25672957344,,3.29653287,35.7,51.315,2010,SSF,,LMC
2579,NGA,2418.41316975875,,3.32077932,,51.49,2011,SSF,,LMC
2580,NGA,2633.19734671361,8.54788143094428,3.35984254,35.5,51.688,2012,SSF,,LMC
2581,NGA,2872.79083379398,8.67739295298641,3.4206934,,51.827,2013,SSF,,LMC
2582,NGA,3088.72131316169,9.03718763815735,3.34840417,,51.94,2014,SSF,,LMC
2583,NGA,2585.73360671797,9.25551076252104,3.58194995,35.9,51.939,2015,SSF,,LMC
2584,NGA,2070.4127339595,6.65219728520483,3.64773679,,52.189,2016,SSF,,LMC
2585,NGA,1876.34027111773,6.12010547762816,3.74762511,,52.397,2017,SSF,,LMC
2586,NGA,2057.87944554011,5.94455212092506,3.09069347,35.1,52.669,2018,SSF,,LMC
2587,NGA,2265.15520863056,5.85497185166093,2.98547053,,53.009,2019,SSF,,LMC
2588,NGA,2019.65706326224,5.13143662120452,3.38063431,,53.072,2020,SSF,,LMC
2589,NGA,2017.27486481527,5.14022597192675,4.07625723,,53.455,2021,SSF,,LMC
2590,NGA,2139.37478476974,4.30281801083668,4.27090406,33.9,54.079,2022,SSF,,LMC
2591,NGA,1596.63696129001,3.64727250236162,,,54.462,2023,SSF,,LMC
2592,NGA,806.945695055244,2.97849705324029,,,,2024,SSF,,LMC
2593,NIC,1526.56706951408,26.4080009460449,7.71019173,,71.761,2010,LCN,,LMC
2594,NIC,1679.71192084633,,7.44982004,,72.033,2011,LCN,,LMC
2595,NIC,1784.69836017555,,7.48836899,,72.435,2012,LCN,,LMC
2596,NIC,1835.43996363715,,7.63869238,,72.551,2013,LCN,,LMC
2597,NIC,1958.37047579547,23.0475997924805,7.97716141,46.2,72.792,2014,LCN,,LMC
2598,NIC,2074.45620634731,22.2829093933106,7.96303272,,72.899,2015,LCN,,LMC
2599,NIC,2131.68704828322,21.3254795074463,8.04877567,,73.18,2016,LCN,,LMC
2600,NIC,2182.61380995674,22.4333000183106,8.32754421,,73.389,2017,LCN,,LMC
2601,NIC,2035.16549390507,22.7613329834156,8.4993515,,73.879,2018,LCN,,LMC
2602,NIC,1958.62051528095,23.9411024864319,8.50037098,,73.764,2019,LCN,,LMC
2603,NIC,1938.44704754382,22.6876474159501,8.58996105,,70.766,2020,LCN,,LMC
2604,NIC,2138.38588469449,18.5222366866385,9.59249973,,70.478,2021,LCN,,LMC
2605,NIC,2322.89053964583,18.5192097359421,8.95364857,,74.463,2022,LCN,,LMC
2606,NIC,2609.44492072931,17.688570022583,,,74.947,2023,LCN,,LMC
2607,NIC,2847.53966339498,11.0127834019803,,,,2024,LCN,,LMC
2608,NLD,51305.7338533973,11.1658096313477,10.15508747,27.8,80.7024390243902,2010,ECS,,HIC
2609,NLD,54701.7728030611,11.3361701965332,10.23357868,27.8,81.2048780487805,2011,ECS,,HIC
2610,NLD,50473.9442002689,11.2650299072266,10.53898716,27.6,81.1048780487805,2012,ECS,,HIC
2611,NLD,52602.2860520766,11.535400390625,10.58363628,28.1,81.3048780487805,2013,ECS,,HIC
